Folder,Depth,d,E,v,phi,psi,c,sv,sh,Delft_inf,Delft_sug,Exists,yield_angle,yield_stress,yield_strain
Disp_88,26,1899.53,33288800,0.320925,43.832163403004,12.5604,4999.99722414373,484.4941218,148.958575227593,3632.94461297751,3588.33772492625,1,45,738.457839302601,0.0397810637950897
Disp_880,36,2323.56,88299100,0.287514,24.2857195193394,17.2263,5000.00132940966,820.5884496,483.090934978906,4483.96821006856,4429.05575015444,1,NaN,Inf,Inf
Disp_881,13,2172.86,87233700,0.322528,41.949707359685,15.4197,4999.99193967934,277.1048358,91.8663391698287,3725.3186505583,3104.38344417556,1,-30,659.328449929607,0.0224209614098072
Disp_882,41,2091.63,91666200,0.391182,37.0296575851221,19.7496,4999.99925724255,841.2745023,334.635160152505,6498.80866677254,6447.2978765806,1,NaN,Inf,Inf
Disp_883,22,1753.75,84530400,0.301575,35.0864761410754,12.462,4999.99945473484,378.494325,160.931198370619,3741.90300459417,3534.6781066863,1,0,2048.32740672643,0.101055018603802
Disp_884,48,1602.76,65157200,0.369468,41.4259955388569,16.2258,4999.99318212864,754.7076288,255.35371984908,5861.44527322903,5834.95459587263,1,35,1456.44294352684,0.0532237514853477
Disp_885,11,2137.1,88768700,0.360026,42.7227976976198,14.3765,5000.00041000598,230.614461,74.1536106489522,3393.04162248871,2595.51963060699,1,40,384.685023889588,0.00905052199959755
Disp_886,12,1614.99,58819900,0.320986,44.3010949080737,18.0918,4999.99270242224,190.1166228,57.3336672763148,2690.18484643464,2198.79101940544,1,90,431.827019336049,0.0321044921875
Disp_887,32,1857.87,85367500,0.293179,35.929660538087,16.2367,5000.00458905043,583.2225504,240.992447748709,5043.86378981145,4950.34127377098,1,0,3267.39971532728,0.167111307382584
Disp_888,39,1910.43,81640300,0.355773,24.463421746899,15.9931,5000.00058173739,730.9114137,428.232059009736,4006.40955101001,3965.14794938376,1,NaN,Inf,Inf
Disp_889,34,1783.35,55433200,0.266496,23.9607876353245,12.2356,5000.00074064747,594.818559,353.256002193844,3103.62543594164,3066.11951296852,1,NaN,Inf,Inf
Disp_89,27,2187.03,63832600,0.253949,28.8164840343633,18.8862,4999.99771088653,579.2786361,300.062992114832,3755.34980221377,3675.02635085137,0,NaN,Inf,Inf
Disp_890,6,1681.44,60407900,0.350632,31.6076896349921,15.518,4999.99796206635,98.9695584,47.0995919547271,1271.18219873809,641.880201193038,1,-5,546.827713310053,0.048480149358511
Disp_891,21,1748.25,80759000,0.358162,21.5960502508047,18.1066,5000.00295453404,360.1569825,227.59743906649,2155.04409553282,2018.47503033113,1,90,2914.08344217315,1.07492005825043
Disp_892,32,2320.23,89843300,0.340663,30.6213763699374,16.8193,4999.99712484209,728.3666016,357.363959119412,5055.26199603323,4974.88392932809,1,-20,4218.08105797985,0.339515328407288
Disp_893,7,1877.2,33117700,0.326597,20.2514158150914,12.4712,5000.00316147213,128.907324,84.2873118973775,782.180447751974,548.06922233163,1,90,506.881109088196,0.313056647777557
Disp_894,39,2017.36,60710700,0.386813,21.4398877303924,14.411,4999.99987435292,771.8217624,489.701712212987,3406.11148343968,3380.97902900565,1,NaN,Inf,Inf
Disp_895,14,1929.86,79974800,0.32819,30.1358508093927,12.4214,4999.99672540582,265.0469724,131.979615940891,2481.74841138722,2109.73264734393,1,0,1073.70804115745,0.0635174885392189
Disp_896,44,2091.11,70092600,0.328896,29.4789568317802,18.7504,5000.00071098868,902.6067204,458.430460992326,5204.03116577482,5175.27486206619,1,NaN,Inf,Inf
Disp_897,45,1606.24,78837100,0.302402,23.778119758624,17.5651,5000.00078187646,709.074648,423.178685441506,3830.30044974039,3799.23900996536,1,NaN,Inf,Inf
Disp_898,8,1923.93,68466100,0.255556,41.8807113748696,17.084,5000.00405854871,150.9900264,50.1918108795265,2416.25584522455,1501.57896680167,1,5,1254.111693937,0.0940923765301704
Disp_899,21,2034.45,44230900,0.293401,32.5499809583573,12.2658,4999.99823196977,419.1170445,193.617354577754,2957.86818736178,2866.11167061134,1,0,2142.54532668457,0.217718422412872
Disp_9,41,1734.36,41785700,0.349199,26.4831668700457,17.056,4999.99581785256,697.5769356,386.503056957973,3389.45557786826,3372.5889782792,1,NaN,Inf,Inf
Disp_90,7,1792.23,39869300,0.329725,35.5994143770805,19.5827,4999.99749250295,123.0724341,51.4301660442108,1433.16555066994,926.351867621027,1,-10,937.788285773033,0.157845586538315
Disp_900,36,1841.94,52199800,0.366076,38.6443607175157,14.6506,5000.00265202712,650.4995304,244.272659972447,4664.88477318902,4629.42875839204,1,35,1228.3979074608,0.0582350753247738
Disp_901,46,2250.85,93647100,0.271183,34.4011487147901,18.5965,5000.00221723681,1015.718571,441.854291127572,7167.13297301238,7124.17891352276,1,NaN,Inf,Inf
Disp_902,22,1869.38,37018000,0.299583,25.5964370421429,16.2698,4999.99624034351,403.4495916,229.147398809421,2209.81706337065,2151.8501460241,1,NaN,Inf,Inf
Disp_903,37,1629.22,31975200,0.296354,21.7646219817888,17.083,5000.00200027384,591.3579834,372.085719727414,2435.69816357529,2421.06790630853,1,30,5749.83871427223,1.99999749660492
Disp_904,5,2303.76,68723200,0.360565,20.6678538251016,17.3188,4999.99631890429,112.999428,73.1162854095836,879.67520459346,438.491540683154,1,50,346.844471489563,0.0582350753247738
Disp_905,27,1644.62,75798900,0.389272,43.8870432138081,12.6881,4999.99236128426,435.6104994,133.628370716171,4689.64434464422,4564.53079031115,0,NaN,Inf,Inf
Disp_906,20,2385.67,66003300,0.250385,36.045161954201,16.8286,4999.99770392904,468.068454,192.64632388503,4060.30704064884,3878.37447111694,1,0,2749.07146007543,0.217718422412872
Disp_907,17,1883.77,46041700,0.281022,38.7129435285236,15.7191,4999.99951731078,314.1563229,117.677006797738,2931.42408294709,2756.64817972308,1,0,2408.11207238139,0.239928305149078
Disp_908,33,1601.52,71482300,0.333118,35.0780952484117,12.6932,5000.00506145932,518.4600696,220.504995879267,4247.39438843504,4179.02070090619,1,NaN,Inf,Inf
Disp_909,21,1826.99,65989000,0.350075,44.3010417994788,15.0011,4999.99800478076,376.3782099,113.505017116025,4149.66972163916,3966.5752538221,1,40,635.678444881847,0.0196591354906559
Disp_91,12,2361.88,56488500,0.287938,35.0073259364422,14.7376,5000.00325726421,278.0405136,118.53390649373,2669.04941865935,2291.08142972017,1,5,1430.15215597242,0.131776615977287
Disp_910,40,2184.73,65661700,0.397613,29.1605464847593,19.4886,5000.00203956594,857.288052,439.56720042617,4798.22541958462,4768.10297291137,0,NaN,Inf,Inf
Disp_911,5,1750.2,86327700,0.391926,42.7334287556429,19.4446,4999.9999030402,85.84731,27.5923268985804,1885.07542353977,683.317991236825,1,15,596.875886586839,0.02541184425354
Disp_912,6,2116.19,81098000,0.281171,28.6695844629894,16.7106,4999.99665954228,124.5589434,64.800819285849,1468.28858855733,725.353880262829,1,40,575.710021031802,0.0874146819114685
Disp_913,42,1959.39,34175200,0.255669,29.6616165102689,18.1755,4999.99922282892,807.3078678,407.790058561943,3900.01214896194,3886.34311391059,1,NaN,Inf,Inf
Disp_914,18,1830.54,78657600,0.281648,40.6331680471172,14.4689,4999.99636742386,323.2367532,112.740569273018,3843.21451888485,3523.25978309661,1,-20,1399.1382476551,0.0810203552246094
Disp_915,26,1874.56,47270600,0.348185,28.829286170489,13.8409,4999.99818543129,478.1252736,247.572536747744,2928.0168463055,2871.5590570472,1,-20,2621.00505276561,0.366965860128403
Disp_916,13,1883.01,34742300,0.323512,23.2345418703679,19.4818,4999.99898365405,240.1402653,145.405901644193,1386.25832912775,1250.37648196062,1,50,1877.13284124804,1.38232696056366
Disp_917,7,2123.36,53403600,0.375814,34.2347373329727,12.5558,4999.99807099682,145.8111312,63.7800171283969,1675.40980639494,1057.96977546212,1,10,688.38137031492,0.048480149358511
Disp_918,35,1738.34,73267300,0.278631,32.7498937845583,12.5151,5000.0030161348,596.859039,273.97446647467,4471.50396969364,4410.51794831465,1,0,2919.83169337877,0.186502352356911
Disp_919,37,1798.03,90719600,0.361345,24.222142645796,12.2613,4999.99983179197,652.6309491,384.872458149878,3778.84623101766,3725.66438069126,1,NaN,Inf,Inf
Disp_92,33,1679.69,41774800,0.372764,38.6034675061373,15.1018,5000.00197543182,543.7660437,204.495785689738,3827.76296332342,3794.87725068045,1,30,1169.97722367985,0.0749075263738632
Disp_920,17,2190.74,52304000,0.397211,40.1173899233362,17.7121,5000.00161741636,365.3497098,129.934518973818,3364.23857144648,3183.795090982,1,NaN,Inf,Inf
Disp_921,45,1916.05,83439100,0.251425,32.7211683226655,15.2349,5000.00428330765,845.8402725,388.62031038232,5896.56720655398,5855.94601274861,1,0,4252.41500066097,0.27529564499855
Disp_922,30,2139.7,96097800,0.300118,29.323443355821,14.6793,4999.99560178395,629.71371,321.31820260405,4558.45852520381,4453.71629795618,1,-25,3530.70399363941,0.287620931863785
Disp_923,23,2365.91,58184600,0.275412,34.1324820196077,14.6064,4999.99861274468,533.8202733,234.289262201347,3982.68046172319,3875.01026919067,1,0,2944.34295868193,0.239928305149078
Disp_924,9,2320.65,76306200,0.315733,43.0134124130837,15.0651,5000.00366259801,204.8901885,65.1203419332971,3040.06952032848,2133.54291845764,1,-30,508.534650727207,0.0196591354906559
Disp_925,40,1672.84,37883100,0.303157,36.3951603552745,16.9776,5000.00543577719,656.422416,266.933586700936,4045.20834224705,4025.97792849086,0,NaN,Inf,Inf
Disp_926,32,1662.27,33518800,0.31459,42.0270400291883,19.5194,5000.00585077181,521.8197984,172.471227612463,3703.9668721274,3675.14923657636,1,NaN,Inf,Inf
Disp_927,45,2125.17,70552000,0.33352,39.6598704452944,12.0343,4999.99742243036,938.1562965,339.397948936195,6743.97542850672,6712.49118276,1,40,1536.68092566681,0.0440005883574486
Disp_928,20,2029.92,49468600,0.281217,38.8772537119067,16.9383,5000.00223028122,398.270304,148.294335697688,3491.84664597646,3358.69505326626,1,0,3089.18034205678,0.287620931863785
Disp_929,7,2153.22,95733900,0.304298,22.1953109791194,12.4515,5000.00067972692,147.8616174,92.0046715264974,1266.16540700979,713.210879222592,1,-25,703.301744301617,0.0874146819114685
Disp_93,28,1949.77,96364200,0.252228,23.3210125065909,18.7747,5000.00052849115,535.5628236,323.542978726698,3306.92121298074,3196.94476029308,1,75,6233.47845451188,1.98923027515411
Disp_930,37,1878.15,63238800,0.321434,24.2299028972433,12.0313,5000.00047822556,681.7121055,401.938127429995,3538.04571963343,3503.45168969204,1,NaN,Inf,Inf
Disp_931,29,2291.65,62404000,0.311018,22.9810982110412,16.7159,4999.99860272893,651.9515085,397.411753874489,3271.8907884949,3217.90202069375,0,NaN,Inf,Inf
Disp_932,26,1869.23,93886000,0.354268,29.1823232515885,19.0298,5000.00355580309,476.7658038,244.299410947078,3694.73268363862,3559.07559630062,1,NaN,Inf,Inf
Disp_933,41,1685.85,97586300,0.294136,35.755355013821,16.8761,4999.99874164222,678.0657285,281.854622545732,5795.2893341709,5729.90000388874,1,0,3629.67956224974,0.167111307382584
Disp_934,22,1905.49,35195900,0.36652,41.9716040619452,16.88,4999.99530145553,411.2428518,136.21916940277,3226.17806295763,3159.78725474159,1,35,803.202395356266,0.0532237514853477
Disp_935,15,1912.44,76582100,0.285203,37.921181005442,16.3483,5000.00206523782,281.415546,108.464061873536,3264.47188509125,2858.16591518042,1,0,1745.79556486833,0.108303889632225
Disp_936,8,2146.06,38465700,0.259844,40.0910499038611,17.3528,5000.0049338654,168.4227888,59.9578164575177,1957.71303292035,1440.31618471779,1,5,1352.57704052774,0.20703125
Disp_937,27,1667.53,78815700,0.266368,22.9396927249957,17.5494,4999.99878970239,441.6786711,269.529097779311,2675.4434949832,2582.00364198041,0,NaN,Inf,Inf
Disp_938,16,2143.17,41937300,0.274833,33.8536336471671,18.37,4999.99542238095,336.3919632,148.99700144097,2626.0990120806,2469.57576406074,1,NaN,Inf,Inf
Disp_939,27,1874.22,97732200,0.385307,31.8972854640088,16.4865,4999.9981734848,496.4246514,234.114802901538,4166.11339034718,4029.42237526087,0,NaN,Inf,Inf
Disp_94,11,2151.35,51963800,0.29886,21.8700259499786,16.2597,4999.99635248032,232.1521785,145.67494926941,1437.91493262602,1187.49755234225,1,55,1321.56587775766,0.6873379945755
Disp_940,12,2004.87,99760900,0.279375,37.2889125141217,14.9474,4999.99993940914,236.0132964,93.0283097552694,3191.99898615406,2444.00940307111,1,0,1423.07026514976,0.0635174885392189
Disp_941,44,2210.1,70804200,0.386712,34.9655246242815,19.1226,4999.99792486547,953.967564,407.264549304894,6109.01732216795,6079.57634282323,1,NaN,Inf,Inf
Disp_942,26,2380.77,67396700,0.259549,24.4390504678007,19.3391,4999.9995416136,607.2391962,356.009148402999,3397.27139995724,3315.8134852543,1,-90,9663.73704037641,1.99999749660492
Disp_943,42,2205.99,76848000,0.257083,23.599142731836,15.8035,4999.99646693811,908.9119998,545.042421914354,4546.42386399122,4512.85986231502,1,NaN,Inf,Inf
Disp_944,43,1769.94,66537000,0.278056,33.7252457134807,15.4426,5000.00146611257,746.6137902,332.085638545893,5115.62733904483,5081.80697500799,1,0,3976.61099068231,0.27529564499855
Disp_945,21,1959.33,44684400,0.388823,28.4873505101268,19.6219,5000.00307529821,403.6415733,211.118780256123,2518.24511924025,2439.36191646537,1,NaN,Inf,Inf
Disp_946,45,1912.79,30714600,0.317708,38.1554017641818,17.873,5000.00273988285,844.4011455,322.733066433701,4488.08898381182,4477.66630447814,1,NaN,Inf,Inf
Disp_947,11,2170.96,54299900,0.312297,41.6889587674234,16.3053,4999.99259622262,234.2682936,78.4596233438849,2782.92151526256,2307.44239155023,1,-10,1470.53869606186,0.115840002894402
Disp_948,13,2070.68,32233900,0.380929,21.068791179273,12.63,4999.99704912404,264.0738204,169.142298204144,1314.43433351507,1204.62632770011,1,55,1660.80626545763,0.925079941749573
Disp_949,9,2265.34,98114400,0.256498,24.7258894646834,16.5454,4999.99846808972,200.0068686,116.348486346242,1792.75462371897,1183.67386198564,1,90,1016.41286317102,0.239928305149078
Disp_95,8,1985.62,44725100,0.285024,37.9502644125818,16.8026,4999.99152428837,155.8314576,59.9986624322336,1863.92155880013,1309.46689042285,1,0,1100.34988332336,0.131776615977287
Disp_950,50,2017.67,86798700,0.298266,20.352839061055,16.2345,4999.99765321156,989.667135,645.460470274735,4374.83060193606,4350.97993256598,1,NaN,Inf,Inf
Disp_951,24,2134.82,62742500,0.267378,37.0441774106448,19.7843,4999.99378139235,502.6220208,199.827122600995,4245.06442791058,4126.67416659568,1,NaN,Inf,Inf
Disp_952,10,2015.21,67236200,0.293296,25.4952569891539,13.8802,5000.00118760553,197.692101,112.598229030933,1629.7603987709,1217.68422054163,1,45,1111.5748903219,0.287620931863785
Disp_953,50,1623.03,37941800,0.308655,41.6884780632387,14.0877,4999.99415365378,796.096215,266.628388728994,4987.61114490931,4975.58279082019,1,40,1365.26773978957,0.0749075263738632
Disp_954,12,2174.78,46269700,0.286868,29.9101590058667,16.8751,4999.99493652805,256.0151016,128.355362744616,2026.31627327093,1759.05853105017,1,30,2095.87518980284,0.634880006313324
Disp_955,47,2190.36,94025500,0.340871,42.525185379784,18.3736,4999.99893799432,1009.9092852,327.297232652788,8309.4039958369,8266.59810367149,1,-50,2119.82124132303,0.0810203552246094
Disp_956,19,2204.71,99387100,0.277084,40.7797877045611,17.533,5000.00670353593,410.9358969,142.531670432221,4888.42416376609,4517.8324129029,1,0,3108.03672237302,0.140177801251411
Disp_957,18,2347.54,89381500,0.280387,29.3800208309437,13.3411,5000.00107927584,414.5286132,211.160904775047,3399.60794721857,3126.52598370838,1,-25,2356.77578171239,0.217718422412872
Disp_958,34,2125.13,75867100,0.32186,38.9808255450421,12.6761,5000.00205976561,708.8158602,262.927957997403,5790.49076215495,5723.11830635369,1,40,1179.91075215408,0.0358172506093979
Disp_959,33,2269.63,61852400,0.322267,26.2075778552187,19.284,5000.00117760948,734.7473199,410.26488816456,3954.87128946425,3911.72819290142,1,NaN,Inf,Inf
Disp_96,47,1845.5,89086300,0.265434,22.240768757924,15.1547,5000.00342284873,850.904685,528.837692749619,4288.35025189297,4256.81842044202,1,NaN,Inf,Inf
Disp_960,21,1976.82,44246100,0.397524,26.347637400821,17.1163,5000.00350351795,407.2446882,226.502815602014,2354.83329231219,2281.48607887137,1,NaN,Inf,Inf
Disp_961,21,2279.18,99010800,0.389408,35.4346990965996,19.5442,5000.00198480201,469.5338718,197.310003467249,4472.61454845615,4231.31199443845,1,0,2389.53355686208,0.101055018603802
Disp_962,20,2216.86,78143600,0.392658,23.2600751491998,19.6746,5000.00302153786,434.947932,263.184638546969,2604.96416731862,2460.87507410777,1,50,3937.42133713277,1.01874876022339
Disp_963,18,2347.94,96771100,0.338215,22.7832141822482,15.1511,4999.9987393398,414.5992452,254.047555838919,2651.0177108094,2423.87371108959,1,85,3054.19466072744,0.777150690555573
Disp_964,44,2114.08,49812000,0.364939,23.3940643737218,14.7634,4999.99661166304,912.5214912,550.202266568275,3906.92382299183,3891.13654986441,1,NaN,Inf,Inf
Disp_965,50,2317.31,93642700,0.395484,23.1577682854168,19.4644,5000.00024052879,1136.640555,689.640375398579,5385.92308810436,5360.97164181188,1,NaN,Inf,Inf
Disp_966,25,1723.18,75140400,0.378095,29.6742673688189,12.5144,5000.00069523443,422.609895,213.389048434534,3204.19197579662,3091.59466105109,1,0,1700.33005567875,0.0940923765301704
Disp_967,32,2359.36,36361500,0.268301,42.2891487144554,12.3371,4999.99023538948,740.6502912,242.287135743284,4800.46333925459,4770.76875596606,1,45,1139.45658873833,0.0582350753247738
Disp_968,8,1631.85,43782300,0.283762,44.7686464951055,13.7096,4999.99834959883,128.067588,37.8765255185863,1942.90675738486,1311.02897104022,1,90,237.952853604309,0.017119999974966
Disp_969,30,2172.27,88495200,0.290819,25.991613603794,17.61,5000.00160527857,639.299061,359.132905557028,4011.78814279801,3924.66653857363,1,NaN,Inf,Inf
Disp_97,8,2077.78,53463800,0.315885,35.5225896416861,18.881,4999.99950937802,163.0641744,68.3199940079125,1896.62999159161,1298.81486224117,1,-15,1280.31519093145,0.167111307382584
Disp_970,29,2270.24,86132300,0.300878,35.4900786011739,17.8765,4999.99225337855,645.8605776,270.898485813105,5322.37863041801,5213.43863344085,0,NaN,Inf,Inf
Disp_971,33,2222.57,42942900,0.33754,22.5175759907578,15.2139,4999.99909475608,719.5125861,443.963137157743,3091.97675883,3067.25083672364,1,NaN,Inf,Inf
Disp_972,27,1817.28,42519700,0.367213,44.2582195040027,19.1345,5000.0104428052,481.3429536,145.416973888342,3972.712188769,3916.8768588145,0,NaN,Inf,Inf
Disp_973,37,1764.93,62820700,0.381771,20.8206768170745,12.4803,4999.99805178311,640.6166421,412.913109589976,2934.43659811421,2904.42666914111,1,NaN,Inf,Inf
Disp_974,30,1642.65,36054500,0.337034,33.9704367130781,15.2264,4999.99909028112,483.431895,213.307040774059,3083.70203177826,3050.6753185716,1,0,2774.51978478768,0.32616001367569
