Folder,Depth,d,E,v,phi,psi,c,sv,sh,Delft_inf,Delft_sug,Exists,yield_angle,yield_stress,yield_strain,ID,maxs,Mw,Mc
Disp_904,5,2303.76,68723200,0.360565,20.6678538251016,17.3188,4999.99631890429,112.999428,73.1162854095836,879.67520459346,438.491540683154,1,50,346.844471489563,0.0582350753247738,1273,2227.90514818404,47620903.3380513,22367963.7075159
Disp_906,20,2385.67,66003300,0.250385,36.045161954201,16.8286,4999.99770392904,468.068454,192.64632388503,4060.30704064884,3878.37447111694,1,0,2749.07146007543,0.217718422412872,1274,4601.36944289754,50186560.3759084,24599271.6769559
Disp_907,17,1883.77,46041700,0.281022,38.7129435285236,15.7191,4999.99951731078,314.1563229,117.677006797738,2931.42408294709,2756.64817972308,1,0,2408.11207238139,0.239928305149078,1275,2454.80379332715,32973450.7167982,16169098.2914382
Disp_908,33,1601.52,71482300,0.333118,35.0780952484117,12.6932,5000.00506145932,518.4600696,220.504995879267,4247.39438843504,4179.02070090619,1,NaN,Inf,Inf,1276,2487.10975904004,51833200.6847642,25560229.7445436
Disp_909,21,1826.99,65989000,0.350075,44.3010417994788,15.0011,4999.99800478076,376.3782099,113.505017116025,4149.66972163916,3966.5752538221,1,40,635.678444881847,0.0196591354906559,1277,1628.08062420643,43132405.7711646,21746379.971081
Disp_91,12,2361.88,56488500,0.287938,35.0073259364422,14.7376,5000.00325726421,278.0405136,118.53390649373,2669.04941865935,2291.08142972017,1,5,1430.15215597242,0.131776615977287,1278,2615.3214965268,41942357.3263687,20416066.0167505
Disp_911,5,1750.2,86327700,0.391926,42.7334287556429,19.4446,4999.9999030402,85.84731,27.5923268985804,1885.07542353977,683.317991236825,1,15,596.875886586839,0.02541184425354,1279,722.348524664471,51347637.2643259,26031778.7002775
Disp_912,6,2116.19,81098000,0.281171,28.6695844629894,16.7106,4999.99665954228,124.5589434,64.800819285849,1468.28858855733,725.353880262829,1,40,575.710021031802,0.0874146819114685,1280,3622.17184078732,57908093.7267628,26997736.1754025
Disp_913,42,1959.39,34175200,0.255669,29.6616165102689,18.1755,4999.99922282892,807.3078678,407.790058561943,3900.01214896194,3886.34311391059,1,NaN,Inf,Inf,1281,9417.43827787812,27656815.4501312,7531746.15654549
Disp_914,18,1830.54,78657600,0.281648,40.6331680471172,14.4689,4999.99636742386,323.2367532,112.740569273018,3843.21451888485,3523.25978309661,1,-20,1399.1382476551,0.0810203552246094,1282,2516.57987324635,53210852.5321547,24664045.3673348
Disp_915,26,1874.56,47270600,0.348185,28.829286170489,13.8409,4999.99818543129,478.1252736,247.572536747744,2928.0168463055,2871.5590570472,1,-20,2621.00505276561,0.366965860128403,1283,2867.07036713824,35293709.5169902,13245651.4232382
Disp_916,13,1883.01,34742300,0.323512,23.2345418703679,19.4818,4999.99898365405,240.1402653,145.405901644193,1386.25832912775,1250.37648196062,1,50,1877.13284124804,1.38232696056366,1284,6945.16042108908,26406105.8786825,9165398.24727306
Disp_917,7,2123.36,53403600,0.375814,34.2347373329727,12.5558,4999.99807099682,145.8111312,63.7800171283969,1675.40980639494,1057.96977546212,1,10,688.38137031492,0.048480149358511,1285,974.444380621479,36789092.0030591,17872131.4747857
Disp_918,35,1738.34,73267300,0.278631,32.7498937845583,12.5151,5000.0030161348,596.859039,273.97446647467,4471.50396969364,4410.51794831465,1,0,2919.83169337877,0.186502352356911,1286,3396.59618576946,56538196.5167008,26206695.7290866
Disp_919,37,1798.03,90719600,0.361345,24.222142645796,12.2613,4999.99983179197,652.6309491,384.872458149878,3778.84623101766,3725.66438069126,1,NaN,Inf,Inf,1287,3286.49763096829,66800825.3347798,24522344.2453686
Disp_92,33,1679.69,41774800,0.372764,38.6034675061373,15.1018,5000.00197543182,543.7660437,204.495785689738,3827.76296332342,3794.87725068045,1,30,1169.97722367985,0.0749075263738632,1288,2295.9487269665,27847855.1449649,14256115.32631
Disp_920,17,2190.74,52304000,0.397211,40.1173899233362,17.7121,5000.00161741636,365.3497098,129.934518973818,3364.23857144648,3183.795090982,1,NaN,Inf,Inf,1289,1913.02608406781,33226631.1804157,17977314.8434761
Disp_921,45,1916.05,83439100,0.251425,32.7211683226655,15.2349,5000.00428330765,845.8402725,388.62031038232,5896.56720655398,5855.94601274861,1,0,4252.41500066097,0.27529564499855,1290,5923.40218196225,66124728.5621727,30503648.788644
Disp_922,30,2139.7,96097800,0.300118,29.323443355821,14.6793,4999.99560178395,629.71371,321.31820260405,4558.45852520381,4453.71629795618,1,-25,3530.70399363941,0.287620931863785,1291,4359.34313836613,73157021.3077063,33079385.3411312
Disp_923,23,2365.91,58184600,0.275412,34.1324820196077,14.6064,4999.99861274468,533.8202733,234.289262201347,3982.68046172319,3875.01026919067,1,0,2944.34295868193,0.239928305149078,1292,4272.26789292939,44918875.4820862,21502403.7718135
Disp_924,9,2320.65,76306200,0.315733,43.0134124130837,15.0651,5000.00366259801,204.8901885,65.1203419332971,3040.06952032848,2133.54291845764,1,-30,508.534650727207,0.0196591354906559,1293,1764.63400718651,49849246.3365432,23178249.905747
Disp_926,32,1662.27,33518800,0.31459,42.0270400291883,19.5194,5000.00585077181,521.8197984,172.471227612463,3703.9668721274,3675.14923657636,1,NaN,Inf,Inf,1294,3809.17713223447,22971461.7801692,12395475.6198145
Disp_927,45,2125.17,70552000,0.33352,39.6598704452944,12.0343,4999.99742243036,938.1562965,339.397948936195,6743.97542850672,6712.49118276,1,40,1536.68092566681,0.0440005883574486,1295,3187.14756662345,47412168.3784777,21946616.3577975
Disp_928,20,2029.92,49468600,0.281217,38.8772537119067,16.9383,5000.00223028122,398.270304,148.294335697688,3491.84664597646,3358.69505326626,1,0,3089.18034205678,0.287620931863785,1296,3089.18034205678,34546898.7959696,17038500.5106942
Disp_929,7,2153.22,95733900,0.304298,22.1953109791194,12.4515,5000.00067972692,147.8616174,92.0046715264974,1266.16540700979,713.210879222592,1,-25,703.301744301617,0.0874146819114685,1297,2415.70514022924,67173126.8329763,29814444.5105853
Disp_93,28,1949.77,96364200,0.252228,23.3210125065909,18.7747,5000.00052849115,535.5628236,323.542978726698,3306.92121298074,3196.94476029308,1,75,6233.47845451188,1.98923027515411,1298,10973.582794847,76341943.8990052,31640750.162993
Disp_930,37,1878.15,63238800,0.321434,24.2299028972433,12.0313,5000.00047822556,681.7121055,401.938127429995,3538.04571963343,3503.45168969204,1,NaN,Inf,Inf,1299,4689.89063994505,48259624.8642752,10582206.436354
Disp_932,26,1869.23,93886000,0.354268,29.1823232515885,19.0298,5000.00355580309,476.7658038,244.299410947078,3694.73268363862,3559.07559630062,1,NaN,Inf,Inf,1300,3684.42479317048,67923404.784403,33645921.2762979
Disp_933,41,1685.85,97586300,0.294136,35.755355013821,16.8761,4999.99874164222,678.0657285,281.854622545732,5795.2893341709,5729.90000388874,1,0,3629.67956224974,0.167111307382584,1301,3904.51587409793,71427703.3754048,35846731.1784922
Disp_934,22,1905.49,35195900,0.36652,41.9716040619452,16.88,4999.99530145553,411.2428518,136.21916940277,3226.17806295763,3159.78725474159,1,35,803.202395356266,0.0532237514853477,1302,2250.66399309831,23165283.043527,12302583.0816239
Disp_935,15,1912.44,76582100,0.285203,37.921181005442,16.3483,5000.00206523782,281.415546,108.464061873536,3264.47188509125,2858.16591518042,1,0,1745.79556486833,0.108303889632225,1303,2225.39347785774,53898024.2081456,26201593.1728766
Disp_936,8,2146.06,38465700,0.259844,40.0910499038611,17.3528,5000.0049338654,168.4227888,59.9578164575177,1957.71303292035,1440.31618471779,1,5,1352.57704052774,0.20703125,1304,2457.49020376659,27565054.685535,13765725.4902843
Disp_938,16,2143.17,41937300,0.274833,33.8536336471671,18.37,4999.99542238095,336.3919632,148.99700144097,2626.0990120806,2469.57576406074,1,NaN,Inf,Inf,1305,4272.29083981809,32387927.2417688,16028005.0773273
Disp_94,11,2151.35,51963800,0.29886,21.8700259499786,16.2597,4999.99635248032,232.1521785,145.67494926941,1437.91493262602,1187.49755234225,1,55,1321.56587775766,0.6873379945755,1306,6399.29913114692,39728573.4376821,16419117.134175
Disp_940,12,2004.87,99760900,0.279375,37.2889125141217,14.9474,4999.99993940914,236.0132964,93.0283097552694,3191.99898615406,2444.00940307111,1,0,1423.07026514976,0.0635174885392189,1307,1894.37940572082,69346864.6341897,31904749.2843105
Disp_941,44,2210.1,70804200,0.386712,34.9655246242815,19.1226,4999.99792486547,953.967564,407.264549304894,6109.01732216795,6079.57634282323,1,NaN,Inf,Inf,1308,4892.63257569279,50460111.399342,26691257.0725056
Disp_942,26,2380.77,67396700,0.259549,24.4390504678007,19.3391,4999.9995416136,607.2391962,356.009148402999,3397.27139995724,3315.8134852543,1,-90,9663.73704037641,1.99999749660492,1309,9663.73704037641,53805990.2463725,17536901.8143091
Disp_943,42,2205.99,76848000,0.257083,23.599142731836,15.8035,4999.99646693811,908.9119998,545.042421914354,4546.42386399122,4512.85986231502,1,NaN,Inf,Inf,1310,10332.1229073756,61670335.6075798,11897860.6452971
Disp_944,43,1769.94,66537000,0.278056,33.7252457134807,15.4426,5000.00146611257,746.6137902,332.085638545893,5115.62733904483,5081.80697500799,1,0,3976.61099068231,0.27529564499855,1311,4879.26426378956,51637421.6971119,24542739.5906132
Disp_945,21,1959.33,44684400,0.388823,28.4873505101268,19.6219,5000.00307529821,403.6415733,211.118780256123,2518.24511924025,2439.36191646537,1,NaN,Inf,Inf,1312,3679.7489074094,32364150.165905,13418146.6237856
Disp_946,45,1912.79,30714600,0.317708,38.1554017641818,17.873,5000.00273988285,844.4011455,322.733066433701,4488.08898381182,4477.66630447814,1,NaN,Inf,Inf,1313,5673.12483025116,21263571.0939266,10825880.4168449
Disp_947,11,2170.96,54299900,0.312297,41.6889587674234,16.3053,4999.99259622262,234.2682936,78.4596233438849,2782.92151526256,2307.44239155023,1,-10,1470.53869606186,0.115840002894402,1314,2066.50929618959,36241684.4196416,17808286.756547
Disp_948,13,2070.68,32233900,0.380929,21.068791179273,12.63,4999.99704912404,264.0738204,169.142298204144,1314.43433351507,1204.62632770011,1,55,1660.80626545763,0.925079941749573,1315,3723.10151794241,23572667.0859785,4818429.88242985
Disp_949,9,2265.34,98114400,0.256498,24.7258894646834,16.5454,4999.99846808972,200.0068686,116.348486346242,1792.75462371897,1183.67386198564,1,90,1016.41286317102,0.239928305149078,1316,5029.21848299944,72622847.3104291,33341645.3282355
Disp_95,8,1985.62,44725100,0.285024,37.9502644125818,16.8026,4999.99152428837,155.8314576,59.9986624322336,1863.92155880013,1309.46689042285,1,0,1100.34988332336,0.131776615977287,1317,1962.45549940036,32244618.8429495,16189643.1441499
Disp_950,50,2017.67,86798700,0.298266,20.352839061055,16.2345,4999.99765321156,989.667135,645.460470274735,4374.83060193606,4350.97993256598,1,NaN,Inf,Inf,1318,10374.8845296009,67486592.8859767,7599323.19733884
Disp_951,24,2134.82,62742500,0.267378,37.0441774106448,19.7843,4999.99378139235,502.6220208,199.827122600995,4245.06442791058,4126.67416659568,1,NaN,Inf,Inf,1319,5053.15221991125,46304528.2689073,23769220.9026818
Disp_952,10,2015.21,67236200,0.293296,25.4952569891539,13.8802,5000.00118760553,197.692101,112.598229030933,1629.7603987709,1217.68422054163,1,45,1111.5748903219,0.287620931863785,1320,3660.6005034506,50105632.8601338,22826652.9135652
